"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"2916906";"Itiruçu (BA)";"13267"
"2917003";"Itiúba (BA)";"38330"
"2917102";"Itororó (BA)";"21106"
"2917201";"Ituaçu (BA)";"19211"
"2917300";"Ituberá (BA)";"28639"
"2917334";"Iuiu (BA)";"11253"
"2917359";"Jaborandi (BA)";"9417"
"2917409";"Jacaraci (BA)";"15350"
"2917508";"Jacobina (BA)";"84328"
"2917607";"Jaguaquara (BA)";"54902"
"2917706";"Jaguarari (BA)";"32740"
"2917805";"Jaguaripe (BA)";"18114"
"2917904";"Jandaíra (BA)";"10997"
"2918001";"Jequié (BA)";"161391"
"2918100";"Jeremoabo (BA)";"40587"
"2918209";"Jiquiriçá (BA)";"14936"
"2918308";"Jitaúna (BA)";"13667"
"2918357";"João Dourado (BA)";"24633"
"2918407";"Juazeiro (BA)";"214748"
"2918456";"Jucuruçu (BA)";"10403"
"2918506";"Jussara (BA)";"15848"
"2918555";"Jussari (BA)";"6493"
"2918605";"Jussiape (BA)";"7741"
"2918704";"Lafaiete Coutinho (BA)";"4017"
"2918753";"Lagoa Real (BA)";"15542"
"2918803";"Laje (BA)";"24207"
"2918902";"Lajedão (BA)";"3971"
"2919009";"Lajedinho (BA)";"4079"
"2919058";"Lajedo do Tabocal (BA)";"8847"
"2919108";"Lamarão (BA)";"9673"
"2919157";"Lapão (BA)";"27338"
"2919207";"Lauro de Freitas (BA)";"184383"
"2919306";"Lençóis (BA)";"11300"
"2919405";"Licínio de Almeida (BA)";"12962"
"2919504";"Livramento de Nossa Senhora (BA)";"45236"
"2919553";"Luís Eduardo Magalhães (BA)";"73061"
"2919603";"Macajuba (BA)";"11835"
"2919702";"Macarani (BA)";"18419"
"2919801";"Macaúbas (BA)";"49436"
"2919900";"Macururé (BA)";"8417"
"2919926";"Madre de Deus (BA)";"19600"
"2919959";"Maetinga (BA)";"5972"
"2920007";"Maiquinique (BA)";"9864"
"2920106";"Mairi (BA)";"20194"
"2920205";"Malhada (BA)";"17375"
"2920304";"Malhada de Pedras (BA)";"8942"
"2920403";"Manoel Vitorino (BA)";"14600"
"2920452";"Mansidão (BA)";"13598"
"2920502";"Maracás (BA)";"24491"
"2920601";"Maragogipe (BA)";"45740"
"2920700";"Maraú (BA)";"21016"
"2920809";"Marcionílio Souza (BA)";"11026"
"2920908";"Mascote (BA)";"15221"
"2921005";"Mata de São João (BA)";"44538"
"2921054";"Matina (BA)";"12114"
"2921104";"Medeiros Neto (BA)";"23358"
"2921203";"Miguel Calmon (BA)";"27569"
"2921302";"Milagres (BA)";"11569"
"2921401";"Mirangaba (BA)";"17714"
"2921450";"Mirante (BA)";"10270"
"2921500";"Monte Santo (BA)";"54884"
"2921609";"Morpará (BA)";"8987"
"2921708";"Morro do Chapéu (BA)";"37326"
"2921807";"Mortugaba (BA)";"12421"
"2921906";"Mucugê (BA)";"10568"
"2922003";"Mucuri (BA)";"39927"
"2922052";"Mulungu do Morro (BA)";"12191"
"2922102";"Mundo Novo (BA)";"26518"
"2922201";"Muniz Ferreira (BA)";"7825"
"2922250";"Muquém do São Francisco (BA)";"11465"
"2922300";"Muritiba (BA)";"30635"
"2922409";"Mutuípe (BA)";"22928"
"2922508";"Nazaré (BA)";"29122"
"2922607";"Nilo Peçanha (BA)";"13555"
"2922656";"Nordestina (BA)";"13216"
"2922706";"Nova Canaã (BA)";"17013"
"2922730";"Nova Fátima (BA)";"8083"
"2922755";"Nova Ibiá (BA)";"6913"
"2922805";"Nova Itarana (BA)";"8058"
"2922854";"Nova Redenção (BA)";"8527"
"2922904";"Nova Soure (BA)";"25725"
"2923001";"Nova Viçosa (BA)";"42265"
"2923035";"Novo Horizonte (BA)";"11786"
"2923050";"Novo Triunfo (BA)";"15943"
"2923100";"Olindina (BA)";"26620"
"2923209";"Oliveira dos Brejinhos (BA)";"22738"
"2923308";"Ouriçangas (BA)";"8804"
"2923357";"Ourolândia (BA)";"17603"
"2923407";"Palmas de Monte Alto (BA)";"22260"
"2923506";"Palmeiras (BA)";"9122"
"2923605";"Paramirim (BA)";"21838"
"2923704";"Paratinga (BA)";"32258"
"2923803";"Paripiranga (BA)";"29654"
"2923902";"Pau Brasil (BA)";"11166"
"2924009";"Paulo Afonso (BA)";"117377"
"2924058";"Pé de Serra (BA)";"14478"
"2924108";"Pedrão (BA)";"7450"
"2924207";"Pedro Alexandre (BA)";"18051"
"2924306";"Piatã (BA)";"18421"
"2924405";"Pilão Arcado (BA)";"35237"
"2924504";"Pindaí (BA)";"16708"
"2924603";"Pindobaçu (BA)";"21113"
"2924652";"Pintadas (BA)";"10798"
"2924678";"Piraí do Norte (BA)";"10415"
"2924702";"Piripá (BA)";"12678"
"2924801";"Piritiba (BA)";"24462"
"2924900";"Planaltino (BA)";"9516"
"2925006";"Planalto (BA)";"26225"
"2925105";"Poções (BA)";"48576"
"2925204";"Pojuca (BA)";"36551"
"2925253";"Ponto Novo (BA)";"16321"
"2925303";"Porto Seguro (BA)";"141006"
"2925402";"Potiraguá (BA)";"9574"
"2925501";"Prado (BA)";"29095"
"2925600";"Presidente Dutra (BA)";"14629"
"2925709";"Presidente Jânio Quadros (BA)";"13442"
"2925758";"Presidente Tancredo Neves (BA)";"26238"
"2925808";"Queimadas (BA)";"26023"
"2925907";"Quijingue (BA)";"28996"
"2925931";"Quixabeira (BA)";"10045"
"2925956";"Rafael Jambeiro (BA)";"24258"
"2926004";"Remanso (BA)";"41824"
"2926103";"Retirolândia (BA)";"13092"
"2926202";"Riachão das Neves (BA)";"23209"
"2926301";"Riachão do Jacuípe (BA)";"35237"
"2926400";"Riacho de Santana (BA)";"35586"
"2926509";"Ribeira do Amparo (BA)";"15186"
"2926608";"Ribeira do Pombal (BA)";"50805"
"2926657";"Ribeirão do Largo (BA)";"9195"
"2926707";"Rio de Contas (BA)";"13592"
"2926806";"Rio do Antônio (BA)";"15427"
"2926905";"Rio do Pires (BA)";"12033"
"2927002";"Rio Real (BA)";"40203"
"2927101";"Rodelas (BA)";"8632"
"2927200";"Ruy Barbosa (BA)";"31799"
"2927309";"Salinas da Margarida (BA)";"14937"
"2927408";"Salvador (BA)";"2883682"
"2927507";"Santa Bárbara (BA)";"20509"
"2927606";"Santa Brígida (BA)";"15381"
"2927705";"Santa Cruz Cabrália (BA)";"27854"
"2927804";"Santa Cruz da Vitória (BA)";"6808"
"2927903";"Santa Inês (BA)";"10884"
"2928000";"Santaluz (BA)";"36452"
"2928059";"Santa Luzia (BA)";"13710"
"2928109";"Santa Maria da Vitória (BA)";"41824"
"2928208";"Santana (BA)";"26998"
"2928307";"Santanópolis (BA)";"9370"
"2928406";"Santa Rita de Cássia (BA)";"28349"
"2928505";"Santa Terezinha (BA)";"10423"
"2928604";"Santo Amaro (BA)";"61407"
"2928703";"Santo Antônio de Jesus (BA)";"99407"
"2928802";"Santo Estêvão (BA)";"52186"
"2928901";"São Desidério (BA)";"31785"
"2928950";"São Domingos (BA)";"9820"
"2929008";"São Félix (BA)";"15004"
"2929057";"São Félix do Coribe (BA)";"15443"
"2929107";"São Felipe (BA)";"21513"
"2929206";"São Francisco do Conde (BA)";"36677"
"2929255";"São Gabriel (BA)";"19495"
"2929305";"São Gonçalo dos Campos (BA)";"36641"
"2929354";"São José da Vitória (BA)";"6202"
"2929370";"São José do Jacuípe (BA)";"10938"
"2929404";"São Miguel das Matas (BA)";"11105"
"2929503";"São Sebastião do Passé (BA)";"45090"
"2929602";"Sapeaçu (BA)";"17594"
"2929701";"Sátiro Dias (BA)";"20195"
"2929750";"Saubara (BA)";"12078"
"2929800";"Saúde (BA)";"12644"
"2929909";"Seabra (BA)";"44765"
"2930006";"Sebastião Laranjeiras (BA)";"11336"
"2930105";"Senhor do Bonfim (BA)";"80258"
"2930154";"Serra do Ramalho (BA)";"33034"
"2930204";"Sento Sé (BA)";"40720"
"2930303";"Serra Dourada (BA)";"18467"
"2930402";"Serra Preta (BA)";"15672"
"2930501";"Serrinha (BA)";"82157"
"2930600";"Serrolândia (BA)";"13238"
"2930709";"Simões Filho (BA)";"129964"
"2930758";"Sítio do Mato (BA)";"13188"
"2930766";"Sítio do Quinto (BA)";"12317"
"2930774";"Sobradinho (BA)";"23435"
"2930808";"Souto Soares (BA)";"17073"
"2930907";"Tabocas do Brejo Velho (BA)";"12990"
"2931004";"Tanhaçu (BA)";"21246"
"2931053";"Tanque Novo (BA)";"17493"
"2931103";"Tanquinho (BA)";"8510"
"2931202";"Taperoá (BA)";"20474"
"2931301";"Tapiramutá (BA)";"17345"
"2931350";"Teixeira de Freitas (BA)";"153385"
"2931400";"Teodoro Sampaio (BA)";"8125"
"2931509";"Teofilândia (BA)";"22873"
"2931608";"Teolândia (BA)";"15016"
"2931707";"Terra Nova (BA)";"13526"
"2931806";"Tremedal (BA)";"18560"
"2931905";"Tucano (BA)";"55923"
"2932002";"Uauá (BA)";"25274"
"2932101";"Ubaíra (BA)";"21897"
"2932200";"Ubaitaba (BA)";"21183"
"2932309";"Ubatã (BA)";"27312"
"2932408";"Uibaí (BA)";"14436"
"2932457";"Umburanas (BA)";"18635"
"2932507";"Una (BA)";"22989"
"2932606";"Urandi (BA)";"17239"
"2932705";"Uruçuca (BA)";"22004"
"2932804";"Utinga (BA)";"19516"
"2932903";"Valença (BA)";"96287"
"2933000";"Valente (BA)";"27162"
"2933059";"Várzea da Roça (BA)";"14654"
"2933109";"Várzea do Poço (BA)";"9309"
"2933158";"Várzea Nova (BA)";"13581"
"2933174";"Varzedo (BA)";"9449"
"2933208";"Vera Cruz (BA)";"41524"
"2933257";"Vereda (BA)";"6781"
"2933307";"Vitória da Conquista (BA)";"336987"
"2933406";"Wagner (BA)";"9504"
"2933455";"Wanderley (BA)";"13089"
"2933505";"Wenceslau Guimarães (BA)";"23046"
"2933604";"Xique-Xique (BA)";"48100"
"3100104";"Abadia dos Dourados (MG)";"6967"
"3100203";"Abaeté (MG)";"23451"
"3100302";"Abre Campo (MG)";"13703"
"3100401";"Acaiaca (MG)";"4045"
"3100500";"Açucena (MG)";"10297"
"3100609";"Água Boa (MG)";"15034"
"3100708";"Água Comprida (MG)";"2070"
"3100807";"Aguanil (MG)";"4293"
"3100906";"Águas Formosas (MG)";"19186"
"3101003";"Águas Vermelhas (MG)";"13306"
"3101102";"Aimorés (MG)";"25675"
"3101201";"Aiuruoca (MG)";"6274"
"3101300";"Alagoa (MG)";"2768"
"3101409";"Albertina (MG)";"3018"
"3101508";"Além Paraíba (MG)";"35559"
"3101607";"Alfenas (MG)";"77618"
"3101631";"Alfredo Vasconcelos (MG)";"6490"
"3101706";"Almenara (MG)";"40749"
"3101805";"Alpercata (MG)";"7437"
"3101904";"Alpinópolis (MG)";"19391"
"3102001";"Alterosa (MG)";"14306"
"3102050";"Alto Caparaó (MG)";"5605"
"3102100";"Alto Rio Doce (MG)";"12120"
"3102209";"Alvarenga (MG)";"4395"
"3102308";"Alvinópolis (MG)";"15642"
"3102407";"Alvorada de Minas (MG)";"3657"
"3102506";"Amparo do Serra (MG)";"5023"
"3102605";"Andradas (MG)";"39416"
"3102704";"Cachoeira de Pajeú (MG)";"9333"
"3102803";"Andrelândia (MG)";"12507"
"3102852";"Angelândia (MG)";"8371"
"3102902";"Antônio Carlos (MG)";"11507"
"3103009";"Antônio Dias (MG)";"9738"
"3103108";"Antônio Prado de Minas (MG)";"1692"
"3103207";"Araçaí (MG)";"2335"
"3103306";"Aracitaba (MG)";"2113"
"3103405";"Araçuaí (MG)";"37169"
"3103504";"Araguari (MG)";"114970"
"3103603";"Arantina (MG)";"2888"
"3103702";"Araponga (MG)";"8454"
"3103751";"Araporã (MG)";"6527"
"3103801";"Arapuá (MG)";"2866"
"3103900";"Araújos (MG)";"8517"
"3104007";"Araxá (MG)";"99986"
"3104106";"Arceburgo (MG)";"10146"
"3104205";"Arcos (MG)";"38630"
"3104304";"Areado (MG)";"14503"
"3104403";"Argirita (MG)";"2924"
"3104452";"Aricanduva (MG)";"5036"
"3104502";"Arinos (MG)";"18198"
"3104601";"Astolfo Dutra (MG)";"13738"
"3104700";"Ataléia (MG)";"14344"
"3104809";"Augusto de Lima (MG)";"5062"
"3104908";"Baependi (MG)";"19045"
"3105004";"Baldim (MG)";"8093"
"3105103";"Bambuí (MG)";"23665"
"3105202";"Bandeira (MG)";"5059"
"3105301";"Bandeira do Sul (MG)";"5603"
"3105400";"Barão de Cocais (MG)";"30501"
"3105509";"Barão de Monte Alto (MG)";"5770"
"3105608";"Barbacena (MG)";"132980"
"3105707";"Barra Longa (MG)";"5991"
"3105905";"Barroso (MG)";"20484"
"3106002";"Bela Vista de Minas (MG)";"10342"
"3106101";"Belmiro Braga (MG)";"3499"
"3106200";"Belo Horizonte (MG)";"2479165"
"3106309";"Belo Oriente (MG)";"25026"
"3106408";"Belo Vale (MG)";"7789"
"3106507";"Berilo (MG)";"12508"
"3106606";"Bertópolis (MG)";"4648"
"3106655";"Berizal (MG)";"4597"
"3106705";"Betim (MG)";"406474"
"3106804";"Bias Fortes (MG)";"3765"
"3106903";"Bicas (MG)";"14268"
"3107000";"Biquinhas (MG)";"2664"
"3107109";"Boa Esperança (MG)";"40018"
"3107208";"Bocaina de Minas (MG)";"5163"
"3107307";"Bocaiúva (MG)";"48974"
"3107406";"Bom Despacho (MG)";"48350"
"3107505";"Bom Jardim de Minas (MG)";"6663"
"3107604";"Bom Jesus da Penha (MG)";"4091"
"3107703";"Bom Jesus do Amparo (MG)";"5817"
"3107802";"Bom Jesus do Galho (MG)";"15633"
"3107901";"Bom Repouso (MG)";"10759"
"3108008";"Bom Sucesso (MG)";"17805"
"3108107";"Bonfim (MG)";"7012"
"3108206";"Bonfinópolis de Minas (MG)";"5904"
"3108255";"Bonito de Minas (MG)";"10395"
"3108305";"Borda da Mata (MG)";"18271"
"3108404";"Botelhos (MG)";"15326"
"3108503";"Botumirim (MG)";"6612"
"3108552";"Brasilândia de Minas (MG)";"15310"
"3108602";"Brasília de Minas (MG)";"32378"
"3108701";"Brás Pires (MG)";"4664"
"3108800";"Braúnas (MG)";"5091"
"3108909";"Brazópolis (MG)";"14982"
"3109006";"Brumadinho (MG)";"36748"
"3109105";"Bueno Brandão (MG)";"11211"
"3109204";"Buenópolis (MG)";"10583"
"3109253";"Bugre (MG)";"4122"
"3109303";"Buritis (MG)";"23979"
"3109402";"Buritizeiro (MG)";"27974"
"3109451";"Cabeceira Grande (MG)";"6774"
"3109501";"Cabo Verde (MG)";"14262"
"3109600";"Cachoeira da Prata (MG)";"3734"
"3109709";"Cachoeira de Minas (MG)";"11481"
"3109808";"Cachoeira Dourada (MG)";"2628"
"3109907";"Caetanópolis (MG)";"10918"
"3110004";"Caeté (MG)";"43036"
"3110103";"Caiana (MG)";"5260"
"3110202";"Cajuri (MG)";"4135"
"3110301";"Caldas (MG)";"14250"
"3110400";"Camacho (MG)";"3158"
"3110509";"Camanducaia (MG)";"21844"
"3110608";"Cambuí (MG)";"28123"
"3110707";"Cambuquira (MG)";"12997"
"3110806";"Campanário (MG)";"3706"
"3110905";"Campanha (MG)";"16215"
"3111002";"Campestre (MG)";"21340"
"3111101";"Campina Verde (MG)";"19959"
"3111150";"Campo Azul (MG)";"3821"
"3111200";"Campo Belo (MG)";"53656"
"3111309";"Campo do Meio (MG)";"11831"
"3111408";"Campo Florido (MG)";"7444"
"3111507";"Campos Altos (MG)";"14964"
"3111606";"Campos Gerais (MG)";"28683"
"3111705";"Canaã (MG)";"4729"
"3111804";"Canápolis (MG)";"11882"
"3111903";"Cana Verde (MG)";"5739"
"3112000";"Candeias (MG)";"15066"
"3112059";"Cantagalo (MG)";"4406"
"3112109";"Caparaó (MG)";"5416"
"3112208";"Capela Nova (MG)";"4848"
"3112307";"Capelinha (MG)";"36740"
"3112406";"Capetinga (MG)";"7222"
"3112505";"Capim Branco (MG)";"9382"
"3112604";"Capinópolis (MG)";"15961"
"3112653";"Capitão Andrade (MG)";"5221"
"3112703";"Capitão Enéas (MG)";"14894"
"3112802";"Capitólio (MG)";"8535"
"3112901";"Caputira (MG)";"9349"
"3113008";"Caraí (MG)";"23340"
"3113107";"Caranaíba (MG)";"3341"
"3113206";"Carandaí (MG)";"24594"
"3113305";"Carangola (MG)";"33358"
"3113404";"Caratinga (MG)";"89578"
"3113503";"Carbonita (MG)";"9467"
"3113602";"Careaçu (MG)";"6604"
"3113701";"Carlos Chagas (MG)";"20214"
"3113800";"Carmésia (MG)";"2567"
"3113909";"Carmo da Cachoeira (MG)";"12249"
"3114006";"Carmo da Mata (MG)";"11382"
"3114105";"Carmo de Minas (MG)";"14451"
"3114204";"Carmo do Cajuru (MG)";"21294"
"3114303";"Carmo do Paranaíba (MG)";"30695"
"3114402";"Carmo do Rio Claro (MG)";"21206"
"3114501";"Carmópolis de Minas (MG)";"18205"
"3114550";"Carneirinho (MG)";"9890"
"3114600";"Carrancas (MG)";"4081"
"3114709";"Carvalhópolis (MG)";"3502"
"3114808";"Carvalhos (MG)";"4651"
"3114907";"Casa Grande (MG)";"2307"
"3115003";"Cascalho Rico (MG)";"2999"
"3115102";"Cássia (MG)";"17967"
"3115201";"Conceição da Barra de Minas (MG)";"4057"
"3115300";"Cataguases (MG)";"73232"
"3115359";"Catas Altas (MG)";"5136"
"3115409";"Catas Altas da Noruega (MG)";"3608"
"3115458";"Catuji (MG)";"6761"
"3115474";"Catuti (MG)";"5200"
"3115508";"Caxambu (MG)";"22257"
"3115607";"Cedro do Abaeté (MG)";"1227"
"3115706";"Central de Minas (MG)";"7029"
"3115805";"Centralina (MG)";"10583"
"3115904";"Chácara (MG)";"2977"
"3116001";"Chalé (MG)";"5811"
"3116100";"Chapada do Norte (MG)";"15638"
"3116159";"Chapada Gaúcha (MG)";"11972"
"3116209";"Chiador (MG)";"2827"
"3116308";"Cipotânea (MG)";"6793"
"3116407";"Claraval (MG)";"4751"
"3116506";"Claro dos Poções (MG)";"7909"
"3116605";"Cláudio (MG)";"27321"
"3116704";"Coimbra (MG)";"7392"
"3116803";"Coluna (MG)";"9213"
"3116902";"Comendador Gomes (MG)";"3093"
"3117009";"Comercinho (MG)";"8094"
"3117108";"Conceição da Aparecida (MG)";"10222"
"3117207";"Conceição das Pedras (MG)";"2840"
"3117306";"Conceição das Alagoas (MG)";"25139"
"3117405";"Conceição de Ipanema (MG)";"4609"
"3117504";"Conceição do Mato Dentro (MG)";"18273"
"3117603";"Conceição do Pará (MG)";"5400"
"3117702";"Conceição do Rio Verde (MG)";"13499"
"3117801";"Conceição dos Ouros (MG)";"11048"
"3117836";"Cônego Marinho (MG)";"7464"
"3117876";"Confins (MG)";"6336"
"3117900";"Congonhal (MG)";"11198"
"3118007";"Congonhas (MG)";"51709"
"3118106";"Congonhas do Norte (MG)";"5103"
"3118205";"Conquista (MG)";"6824"
"3118304";"Conselheiro Lafaiete (MG)";"123275"
"3118403";"Conselheiro Pena (MG)";"23032"
"3118502";"Consolação (MG)";"1785"
"3118601";"Contagem (MG)";"637961"
"3118700";"Coqueiral (MG)";"9492"
"3118809";"Coração de Jesus (MG)";"26889"
"3118908";"Cordisburgo (MG)";"8963"
"3119005";"Cordislândia (MG)";"3556"
"3119104";"Corinto (MG)";"24484"
"3119203";"Coroaci (MG)";"10453"
"3119302";"Coromandel (MG)";"28398"
"3119401";"Coronel Fabriciano (MG)";"108302"
"3119500";"Coronel Murta (MG)";"9387"
"3119609";"Coronel Pacheco (MG)";"3093"
"3119708";"Coronel Xavier Chaves (MG)";"3429"
"3119807";"Córrego Danta (MG)";"3426"
"3119906";"Córrego do Bom Jesus (MG)";"3819"
"3119955";"Córrego Fundo (MG)";"6110"
"3120003";"Córrego Novo (MG)";"3100"
"3120102";"Couto de Magalhães de Minas (MG)";"4377"
"3120151";"Crisólita (MG)";"6408"
"3120201";"Cristais (MG)";"12046"
"3120300";"Cristália (MG)";"5976"
"3120409";"Cristiano Otoni (MG)";"5182"
"3120508";"Cristina (MG)";"10486"
"3120607";"Crucilândia (MG)";"4966"
"3120706";"Cruzeiro da Fortaleza (MG)";"4103"
"3120805";"Cruzília (MG)";"15227"
"3120839";"Cuparaque (MG)";"4895"
"3120870";"Curral de Dentro (MG)";"7345"
"3120904";"Curvelo (MG)";"77824"
"3121001";"Datas (MG)";"5409"
"3121100";"Delfim Moreira (MG)";"8197"
"3121209";"Delfinópolis (MG)";"7096"
"3121258";"Delta (MG)";"9053"
"3121308";"Descoberto (MG)";"4968"
"3121407";"Desterro de Entre Rios (MG)";"7259"
"3121506";"Desterro do Melo (MG)";"3060"
"3121605";"Diamantina (MG)";"47647"
"3121704";"Diogo de Vasconcelos (MG)";"3935"
"3121803";"Dionísio (MG)";"8657"
"3121902";"Divinésia (MG)";"3417"
"3122009";"Divino (MG)";"19879"
"3122108";"Divino das Laranjeiras (MG)";"5078"
"3122207";"Divinolândia de Minas (MG)";"7376"
"3122306";"Divinópolis (MG)";"226345"
"3122355";"Divisa Alegre (MG)";"6315"
"3122405";"Divisa Nova (MG)";"5990"
"3122454";"Divisópolis (MG)";"9838"
"3122470";"Dom Bosco (MG)";"3872"
"3122504";"Dom Cavati (MG)";"5303"
"3122603";"Dom Joaquim (MG)";"4632"
"3122702";"Dom Silvério (MG)";"5344"
"3122801";"Dom Viçoso (MG)";"3074"
"3122900";"Dona Euzébia (MG)";"6334"
"3123007";"Dores de Campos (MG)";"9805"
"3123106";"Dores de Guanhães (MG)";"5343"
"3123205";"Dores do Indaiá (MG)";"14048"
"3123304";"Dores do Turvo (MG)";"4516"
"3123403";"Doresópolis (MG)";"1504"
"3123502";"Douradoquara (MG)";"1909"
"3123528";"Durandé (MG)";"7747"
"3123601";"Elói Mendes (MG)";"26759"
"3123700";"Engenheiro Caldas (MG)";"10812"
"3123809";"Engenheiro Navarro (MG)";"7345"
"3123858";"Entre Folhas (MG)";"5360"
"3123908";"Entre Rios de Minas (MG)";"14940"
"3124005";"Ervália (MG)";"18707"
"3124104";"Esmeraldas (MG)";"65224"
"3124203";"Espera Feliz (MG)";"24098"
"3124302";"Espinosa (MG)";"32081"
"3124401";"Espírito Santo do Dourado (MG)";"4625"
"3124500";"Estiva (MG)";"11285"
"3124609";"Estrela Dalva (MG)";"2496"
"3124708";"Estrela do Indaiá (MG)";"3602"
"3124807";"Estrela do Sul (MG)";"7804"
"3124906";"Eugenópolis (MG)";"11042"
"3125002";"Ewbank da Câmara (MG)";"3901"
"3125101";"Extrema (MG)";"31693"
"3125200";"Fama (MG)";"2419"
"3125309";"Faria Lemos (MG)";"3423"
"3125408";"Felício dos Santos (MG)";"5157"
"3125507";"São Gonçalo do Rio Preto (MG)";"3170"
"3125606";"Felisburgo (MG)";"7236"
"3125705";"Felixlândia (MG)";"14864"
"3125804";"Fernandes Tourinho (MG)";"3232"
"3125903";"Ferros (MG)";"10807"
"3125952";"Fervedouro (MG)";"10822"
"3126000";"Florestal (MG)";"7026"
"3126109";"Formiga (MG)";"67617"
"3126208";"Formoso (MG)";"8817"
"3126307";"Fortaleza de Minas (MG)";"4302"
"3126406";"Fortuna de Minas (MG)";"2850"
"3126505";"Francisco Badaró (MG)";"10542"
"3126604";"Francisco Dumont (MG)";"5098"
"3126703";"Francisco Sá (MG)";"25983"
"3126752";"Franciscópolis (MG)";"5825"
"3126802";"Frei Gaspar (MG)";"6033"
"3126901";"Frei Inocêncio (MG)";"9366"
"3126950";"Frei Lagonegro (MG)";"3462"
"3127008";"Fronteira (MG)";"15658"
"3127057";"Fronteira dos Vales (MG)";"4777"
"3127073";"Fruta de Leite (MG)";"5919"
"3127107";"Frutal (MG)";"56720"
"3127206";"Funilândia (MG)";"4108"
"3127305";"Galiléia (MG)";"7092"
"3127339";"Gameleiras (MG)";"5264"
"3127354";"Glaucilândia (MG)";"3097"
"3127370";"Goiabeira (MG)";"3226"
"3127388";"Goianá (MG)";"3849"
"3127404";"Gonçalves (MG)";"4370"
"3127503";"Gonzaga (MG)";"6148"
"3127602";"Gouveia (MG)";"12030"
"3127701";"Governador Valadares (MG)";"275568"
"3127800";"Grão Mogol (MG)";"15667"
"3127909";"Grupiara (MG)";"1414"
"3128006";"Guanhães (MG)";"33020"
"3128105";"Guapé (MG)";"14349"
"3128204";"Guaraciaba (MG)";"10521"
"3128253";"Guaraciama (MG)";"4919"
"3128303";"Guaranésia (MG)";"19298"
"3128402";"Guarani (MG)";"8977"
"3128501";"Guarará (MG)";"3991"
"3128600";"Guarda-Mor (MG)";"6741"
"3128709";"Guaxupé (MG)";"51488"
"3128808";"Guidoval (MG)";"7356"
"3128907";"Guimarânia (MG)";"7693"
"3129004";"Guiricema (MG)";"8838"
"3129103";"Gurinhatã (MG)";"6144"
"3129202";"Heliodora (MG)";"6416"
"3129301";"Iapu (MG)";"10768"
"3129400";"Ibertioga (MG)";"5163"
"3129509";"Ibiá (MG)";"24435"
"3129608";"Ibiaí (MG)";"8215"
